LRD,eNodeBName,Band,Cluster,BandIndicator,eNodeBLongitude,eNodeBLatitude,Azimuth,MechinalDowntilt,Sector,LRD_Sector
TNHP,TNHPCML,L1800,UMPH_12,3,103.318502,3.797526,180,2,2,TNHP_S2
TNHP,TNHPCML,L1800,UMPH_12,3,103.318502,3.797526,290,2,3,TNHP_S3
TNHP,TNHPCML,L1800,UMPH_12,3,103.318502,3.797526,290,2,3,TNHP_S3
TNHP,TNHPCML,L900,UMPH_12,8,103.318502,3.797526,60,2,1,TNHP_S1
TNHP,TNHPCML,L900,UMPH_12,8,103.318502,3.797526,180,2,2,TNHP_S2
TNHP,TNHPCML,L900,UMPH_12,8,103.318502,3.797526,290,2,3,TNHP_S3
JWAT,JWATDML,L2100,UMKN_04,1,102.373831,6.013173,110,0,1,JWAT_S1
JWAT,JWATDML,L2100,UMKN_04,1,102.373831,6.013173,230,0,2,JWAT_S2
JWAT,JWATDML,L2100,UMKN_04,1,102.373831,6.013173,340,0,3,JWAT_S3
JWAT,JWATDML,L2100,UMKN_04,1,102.373831,6.013173,110,0,1,JWAT_S1
JWAT,JWATDML,L2100,UMKN_04,1,102.373831,6.013173,230,0,2,JWAT_S2
JWAT,JWATDML,L2100,UMKN_04,1,102.373831,6.013173,340,0,3,JWAT_S3
JWAT,JWATDML,L2600,UMKN_04,7,102.373831,6.013173,110,0,#N/A,#N/A
JWAT,JWATDML,L2600,UMKN_04,7,102.373831,6.013173,230,0,#N/A,#N/A
JWAT,JWATDML,L2600,UMKN_04,7,102.373831,6.013173,340,0,#N/A,#N/A
JWAT,JWATDML,L1800,UMKN_04,3,102.373831,6.013173,110,0,1,JWAT_S1
JWAT,JWATDML,L1800,UMKN_04,3,102.373831,6.013173,230,0,2,JWAT_S2
JWAT,JWATDML,L1800,UMKN_04,3,102.373831,6.013173,340,0,3,JWAT_S3
JWAT,JWATDML,L1800,UMKN_04,3,102.373831,6.013173,110,0,1,JWAT_S1
JWAT,JWATDML,L1800,UMKN_04,3,102.373831,6.013173,230,0,2,JWAT_S2
JWAT,JWATDML,L1800,UMKN_04,3,102.373831,6.013173,340,0,3,JWAT_S3
JWAT,JWATDML,L900,UMKN_04,8,102.373831,6.013173,110,0,1,JWAT_S1
JWAT,JWATDML,L900,UMKN_04,8,102.373831,6.013173,230,0,2,JWAT_S2
JWAT,JWATDML,L900,UMKN_04,8,102.373831,6.013173,340,0,3,JWAT_S3
PRTC,PRTCDML,L2100,UMKN_03,1,102.17235,6.03576,75,0,1,PRTC_S1
PRTC,PRTCDML,L2100,UMKN_03,1,102.17235,6.03576,175,0,2,PRTC_S2
PRTC,PRTCDML,L2100,UMKN_03,1,102.17235,6.03576,265,0,3,PRTC_S3
PRTC,PRTCDML,L2600,UMKN_03,7,102.17235,6.03576,75,0,1,PRTC_S1
PRTC,PRTCDML,L2600,UMKN_03,7,102.17235,6.03576,175,0,2,PRTC_S2
PRTC,PRTCDML,L2600,UMKN_03,7,102.17235,6.03576,265,0,3,PRTC_S3
PRTC,PRTCDML,L1800,UMKN_03,3,102.17235,6.03576,75,0,1,PRTC_S1
PRTC,PRTCDML,L1800,UMKN_03,3,102.17235,6.03576,175,0,2,PRTC_S2
PRTC,PRTCDML,L1800,UMKN_03,3,102.17235,6.03576,265,0,3,PRTC_S3
PRTC,PRTCDML,L900,UMKN_03,8,102.17235,6.03576,75,0,1,PRTC_S1
PRTC,PRTCDML,L900,UMKN_03,8,102.17235,6.03576,175,0,2,PRTC_S2
PRTC,PRTCDML,L900,UMKN_03,8,102.17235,6.03576,265,0,3,PRTC_S3
CBG4,CBG4DML,L2600,UMKN_02,7,102.153199,6.152967,80,0,1,CBG4_S1
CBG4,CBG4DML,L2600,UMKN_02,7,102.153199,6.152967,205,0,2,CBG4_S2
CBG4,CBG4DML,L2600,UMKN_02,7,102.153199,6.152967,310,0,3,CBG4_S3
CBG4,CBG4DML,L2600,UMKN_02,7,102.153199,6.152967,80,0,1,CBG4_S1
CBG4,CBG4DML,L2600,UMKN_02,7,102.153199,6.152967,205,0,2,CBG4_S2
CBG4,CBG4DML,L2600,UMKN_02,7,102.153199,6.152967,310,0,#N/A,#N/A
CBG4,CBG4DML,L2100,UMKN_02,1,102.153199,6.152967,80,0,1,CBG4_S1
CBG4,CBG4DML,L2100,UMKN_02,1,102.153199,6.152967,205,0,2,CBG4_S2
CBG4,CBG4DML,L2100,UMKN_02,1,102.153199,6.152967,310,0,3,CBG4_S3
CBG4,CBG4DML,L2100,UMKN_02,1,102.153199,6.152967,80,0,1,CBG4_S1
CBG4,CBG4DML,L2100,UMKN_02,1,102.153199,6.152967,205,0,2,CBG4_S2
CBG4,CBG4DML,L2100,UMKN_02,1,102.153199,6.152967,310,0,3,CBG4_S3
CBG4,CBG4DML,L1800,UMKN_02,3,102.153199,6.152967,80,0,1,CBG4_S1
CBG4,CBG4DML,L1800,UMKN_02,3,102.153199,6.152967,205,0,2,CBG4_S2
CBG4,CBG4DML,L1800,UMKN_02,3,102.153199,6.152967,310,0,3,CBG4_S3
CBG4,CBG4DML,L1800,UMKN_02,3,102.153199,6.152967,80,0,1,CBG4_S1
CBG4,CBG4DML,L1800,UMKN_02,3,102.153199,6.152967,205,0,2,CBG4_S2
CBG4,CBG4DML,L1800,UMKN_02,3,102.153199,6.152967,310,0,3,CBG4_S3
CBG4,CBG4DML,L900,UMKN_02,8,102.153199,6.152967,80,0,1,CBG4_S1
CBG4,CBG4DML,L900,UMKN_02,8,102.153199,6.152967,205,0,2,CBG4_S2
CBG4,CBG4DML,L900,UMKN_02,8,102.153199,6.152967,310,0,3,CBG4_S3
KLAU,KLAUDML,L900,UMKN_02,8,102.2256,6.1571,30,0,1,KLAU_S1
KLAU,KLAUDML,L900,UMKN_02,8,102.2256,6.1571,145,0,2,KLAU_S2
KLAU,KLAUDML,L900,UMKN_02,8,102.2256,6.1571,300,0,3,KLAU_S3
KLAU,KLAUDML,L2100,UMKN_02,1,102.2256,6.1571,30,0,1,KLAU_S1
KLAU,KLAUDML,L2100,UMKN_02,1,102.2256,6.1571,145,0,2,KLAU_S2
KLAU,KLAUDML,L2100,UMKN_02,1,102.2256,6.1571,300,0,3,KLAU_S3
KLAU,KLAUDML,L2100,UMKN_02,1,102.2256,6.1571,30,0,1,KLAU_S1
KLAU,KLAUDML,L2100,UMKN_02,1,102.2256,6.1571,145,0,2,KLAU_S2
KLAU,KLAUDML,L1800,UMKN_02,3,102.2256,6.1571,30,0,1,KLAU_S1
KLAU,KLAUDML,L1800,UMKN_02,3,102.2256,6.1571,145,0,2,KLAU_S2
KLAU,KLAUDML,L1800,UMKN_02,3,102.2256,6.1571,300,0,3,KLAU_S3
KLAU,KLAUDML,L1800,UMKN_02,3,102.2256,6.1571,30,0,1,KLAU_S1
KLAU,KLAUDML,L1800,UMKN_02,3,102.2256,6.1571,145,0,2,KLAU_S2
FDPT,FDPTCML,L2100,UMPH_10,1,103.20243,3.83015,90,0,1,FDPT_S1
FDPT,FDPTCML,L2100,UMPH_10,1,103.20243,3.83015,190,0,2,FDPT_S2
FDPT,FDPTCML,L2100,UMPH_10,1,103.20243,3.83015,335,0,3,FDPT_S3
BYOR,BYORUML,L2600,UMTG_04,7,102.571921,5.751091,130,0,1,BYOR_S1
BYOR,BYORUML,L2600,UMTG_04,7,102.571921,5.751091,260,0,2,BYOR_S2
BYOR,BYORUML,L2600,UMTG_04,7,102.571921,5.751091,350,0,3,BYOR_S3
KGBR,KGBRUML,L2600,UMTG_04,7,102.522051,5.798538,70,2,1,KGBR_S1
KGBR,KGBRUML,L2600,UMTG_04,7,102.522051,5.798538,185,2,2,KGBR_S2
KGBR,KGBRUML,L2600,UMTG_04,7,102.522051,5.798538,280,2,3,KGBR_S3
PYUH,PYUHUML,L2600,UMTG_07,7,103.399348,4.377512,100,0,1,PYUH_S1
PYUH,PYUHUML,L2600,UMTG_07,7,103.399348,4.377512,240,0,2,PYUH_S2
PYUH,PYUHUML,L2600,UMTG_07,7,103.399348,4.377512,350,0,3,PYUH_S3
PTWG,PTWGDML,L2600,UMKN_01,7,102.329869,6.139151,30,0,1,PTWG_S1
PTWG,PTWGDML,L2600,UMKN_01,7,102.329869,6.139151,190,0,2,PTWG_S2
PTWG,PTWGDML,L2600,UMKN_01,7,102.329869,6.139151,270,0,3,PTWG_S3
PTWG,PTWGDML,L2600,UMKN_01,7,102.329869,6.139151,110,0,4,PTWG_S4
CENE,CENEUML,L2600,UMTG_07,7,103.24552,4.13671,115,0,1,CENE_S1
CENE,CENEUML,L2600,UMTG_07,7,103.24552,4.13671,190,0,2,CENE_S2
CENE,CENEUML,L2600,UMTG_07,7,103.24552,4.13671,305,0,3,CENE_S3
KMGD,KMGDCML,L2600,UMPH_12,7,103.344,3.83001,50,0,1,KMGD_S1
KMGD,KMGDCML,L2600,UMPH_12,7,103.344,3.83001,175,0,2,KMGD_S2
KMGD,KMGDCML,L2600,UMPH_12,7,103.344,3.83001,290,0,3,KMGD_S3
PTEN,PTENCML,L2600,#N/A,7,101.98671,4.23489,60,0,#N/A,#N/A
PTEN,PTENCML,L2600,#N/A,7,101.98671,4.23489,160,0,#N/A,#N/A
PTEN,PTENCML,L2600,#N/A,7,101.98671,4.23489,280,0,#N/A,#N/A
RTPG,RTPGCML,L2600,UMPH_10,7,103.263936,3.876548,120,2,1,RTPG_S1
RTPG,RTPGCML,L2600,UMPH_10,7,103.263936,3.876548,225,2,2,RTPG_S2
RTPG,RTPGCML,L2600,UMPH_10,7,103.263936,3.876548,355,2,3,RTPG_S3
POKL,POKLDML,L2600,UMKN_04,7,102.230727,5.921956,50,0,1,POKL_S1
POKL,POKLDML,L2600,UMKN_04,7,102.230727,5.921956,160,0,2,POKL_S2
POKL,POKLDML,L2600,UMKN_04,7,102.230727,5.921956,270,0,3,POKL_S3
NYKS,NYKSDML,L2600,#N/A,7,102.455,5.928,140,0,#N/A,#N/A
NYKS,NYKSDML,L2600,#N/A,7,102.455,5.928,240,0,#N/A,#N/A
NYKS,NYKSDML,L2600,#N/A,7,102.455,5.928,330,0,#N/A,#N/A
PAU9,PAU9DML,L2600,UMKN_01,7,102.35846,6.100679,80,0,1,PAU9_S1
PAU9,PAU9DML,L2600,UMKN_01,7,102.35846,6.100679,190,0,2,PAU9_S2
PAU9,PAU9DML,L2600,UMKN_01,7,102.35846,6.100679,310,0,3,PAU9_S3
KOJM,KOJMDML,L2600,UMKN_04,7,102.282591,5.924071,40,0,1,KOJM_S1
KOJM,KOJMDML,L2600,UMKN_04,7,102.282591,5.924071,180,0,2,KOJM_S2
KOJM,KOJMDML,L2600,UMKN_04,7,102.282591,5.924071,280,0,3,KOJM_S3
LUBI,LUBIDML,L2600,UMKN_05,7,102.39908,5.832186,75,0,1,LUBI_S1
LUBI,LUBIDML,L2600,UMKN_05,7,102.39908,5.832186,200,0,2,LUBI_S2
LUBI,LUBIDML,L2600,UMKN_05,7,102.39908,5.832186,315,0,3,LUBI_S3
BAGU,BAGUDML,L2600,UMKN_09,7,102.20113,5.5425,100,0,1,BAGU_S1
BAGU,BAGUDML,L2600,UMKN_09,7,102.20113,5.5425,270,0,2,BAGU_S2
BAGU,BAGUDML,L2600,UMKN_09,7,102.20113,5.5425,340,0,3,BAGU_S3
LUAS,LUASUML,L2600,UMTG_04,7,102.46,5.74055,70,2,1,LUAS_S1
LUAS,LUASUML,L2600,UMTG_04,7,102.46,5.74055,160,2,2,LUAS_S2
LUAS,LUASUML,L2600,UMTG_04,7,102.46,5.74055,310,2,3,LUAS_S3
BCOK,BCOKDML,L2600,UMKN_04,7,102.399536,6.059946,65,2,1,BCOK_S1
BCOK,BCOKDML,L2600,UMKN_04,7,102.399536,6.059946,190,2,2,BCOK_S2
BCOK,BCOKDML,L2600,UMKN_04,7,102.399536,6.059946,305,2,3,BCOK_S3
PCHP,PCHPDML,L2600,UMKN_01,7,102.292052,6.15998,35,0,1,PCHP_S1
PCHP,PCHPDML,L2600,UMKN_01,7,102.292052,6.15998,150,0,2,PCHP_S2
PCHP,PCHPDML,L2600,UMKN_01,7,102.292052,6.15998,265,0,3,PCHP_S3
PSLU,PSLUDML,L2600,UMKN_01,7,102.265915,6.187212,50,0,1,PSLU_S1
PSLU,PSLUDML,L2600,UMKN_01,7,102.265915,6.187212,150,0,2,PSLU_S2
PSLU,PSLUDML,L2600,UMKN_01,7,102.265915,6.187212,240,0,3,PSLU_S3
BNDI,BNDIUML,L2600,UMTG_07,7,103.32992,4.37791,80,2,1,BNDI_S1
BNDI,BNDIUML,L2600,UMTG_07,7,103.32992,4.37791,260,2,2,BNDI_S2
BNDI,BNDIUML,L2600,UMTG_07,7,103.32992,4.37791,290,2,3,BNDI_S3
KKTN,KKTNDML,L2600,UMKN_09,7,102.199479,5.530723,20,2,1,KKTN_S1
KKTN,KKTNDML,L2600,UMKN_09,7,102.199479,5.530723,120,2,2,KKTN_S2
KKTN,KKTNDML,L2600,UMKN_09,7,102.199479,5.530723,220,2,3,KKTN_S3
YREH,YREHUML,L2600,UMTG_04,7,102.585678,5.79901,70,0,1,YREH_S1
YREH,YREHUML,L2600,UMTG_04,7,102.585678,5.79901,180,0,2,YREH_S2
YREH,YREHUML,L2600,UMTG_04,7,102.585678,5.79901,330,0,3,YREH_S3
GBAD,GBADUML,L2100,UMTG_04,1,102.543297,5.7711,90,0,1,GBAD_S1
GBAD,GBADUML,L2100,UMTG_04,1,102.543297,5.7711,200,0,2,GBAD_S2
GBAD,GBADUML,L2100,UMTG_04,1,102.543297,5.7711,345,0,3,GBAD_S3
KP07,KP07DML,L2100,#N/A,1,102.215654,5.521819,60,0,#N/A,#N/A
KP07,KP07DML,L2100,#N/A,1,102.215654,5.521819,170,0,#N/A,#N/A
KP07,KP07DML,L2100,#N/A,1,102.215654,5.521819,330,0,#N/A,#N/A
LUKA,LUKAUML,L2100,UMTG_04,1,102.483935,5.711831,80,2,1,LUKA_S1
LUKA,LUKAUML,L2100,UMTG_04,1,102.483935,5.711831,150,2,2,LUKA_S2
LUKA,LUKAUML,L2100,UMTG_04,1,102.483935,5.711831,285,0,3,LUKA_S3
PGMU,PGMUDML,L2100,#N/A,1,101.964866,4.88045,30,0,#N/A,#N/A
PGMU,PGMUDML,L2100,#N/A,1,101.964866,4.88045,190,0,#N/A,#N/A
PGMU,PGMUDML,L2100,#N/A,1,101.964866,4.88045,300,0,#N/A,#N/A
PRWA,PRWAUML,L2100,UMTG_04,1,102.56947,5.78413,100,0,1,PRWA_S1
PRWA,PRWAUML,L2100,UMTG_04,1,102.56947,5.78413,200,0,2,PRWA_S2
PRWA,PRWAUML,L2100,UMTG_04,1,102.56947,5.78413,330,0,3,PRWA_S3
TKHM,TKHMDML,L2100,#N/A,1,102.147536,5.777189,20,0,#N/A,#N/A
TKHM,TKHMDML,L2100,#N/A,1,102.147536,5.777189,140,0,#N/A,#N/A
TKHM,TKHMDML,L2100,#N/A,1,102.147536,5.777189,290,0,#N/A,#N/A
HMZ2,HMZ2DML,L2100,UMKN_06,1,102.24255,5.76497,90,0,1,HMZ2_S1
HMZ2,HMZ2DML,L2100,UMKN_06,1,102.24255,5.76497,190,0,2,HMZ2_S2
HMZ2,HMZ2DML,L2100,UMKN_06,1,102.24255,5.76497,330,0,3,HMZ2_S3
KNPD,KNPDCML,L900,UMPH_12,8,103.32374,3.80297,30,10,1,KNPD_S1
KNPD,KNPDCML,L900,UMPH_12,8,103.32374,3.80297,250,10,2,KNPD_S2
KNPD,KNPDCML,L900,UMPH_12,8,103.32374,3.80297,340,10,3,KNPD_S3
KNPD,KNPDCML,L2100,UMPH_12,1,103.32374,3.80297,250,10,2,KNPD_S2
KNPD,KNPDCML,L2100,UMPH_12,1,103.32374,3.80297,340,10,3,KNPD_S3
KNPD,KNPDCML,L2600,UMPH_12,7,103.32374,3.80297,30,10,1,KNPD_S1
KNPD,KNPDCML,L2600,UMPH_12,7,103.32374,3.80297,250,10,2,KNPD_S2
KNPD,KNPDCML,L2600,UMPH_12,7,103.32374,3.80297,340,10,3,KNPD_S3
KNPD,KNPDCML,L1800,UMPH_12,3,103.32374,3.80297,250,10,2,KNPD_S2
KNPD,KNPDCML,L1800,UMPH_12,3,103.32374,3.80297,340,10,3,KNPD_S3
KNPD,KNPDCML,L2100,UMPH_12,1,103.32374,3.80297,30,10,1,KNPD_S1
KNPD,KNPDCML,L2100,UMPH_12,1,103.32374,3.80297,30,10,1,KNPD_S1
KNPD,KNPDCML,L2100,UMPH_12,1,103.32374,3.80297,30,10,1,KNPD_S1
KNPD,KNPDCML,L2100,UMPH_12,1,103.32374,3.80297,30,10,1,KNPD_S1
KNPD,KNPDCML,L1800,UMPH_12,3,103.32374,3.80297,30,10,1,KNPD_S1
KNPD,KNPDCML,L1800,UMPH_12,3,103.32374,3.80297,30,10,1,KNPD_S1
KNPD,KNPDCML,L1800,UMPH_12,3,103.32374,3.80297,30,10,1,KNPD_S1
KNPD,KNPDCML,L1800,UMPH_12,3,103.32374,3.80297,30,10,1,KNPD_S1
PMUL,PMULUML,L900,UMTG_01,8,103.150454,5.330037,170,0,1,PMUL_S1
PMUL,PMULUML,L900,UMTG_01,8,103.150454,5.330037,250,0,2,PMUL_S2
PMUL,PMULUML,L900,UMTG_01,8,103.150454,5.330037,350,0,3,PMUL_S3
PMUL,PMULUML,L2100,UMTG_01,1,103.150454,5.330037,250,0,2,PMUL_S2
PMUL,PMULUML,L2100,UMTG_01,1,103.150454,5.330037,350,0,3,PMUL_S3
PMUL,PMULUML,L2100,UMTG_01,1,103.150454,5.330037,250,0,2,PMUL_S2
PMUL,PMULUML,L2600,UMTG_01,7,103.150454,5.330037,170,0,1,PMUL_S1
PMUL,PMULUML,L2600,UMTG_01,7,103.150454,5.330037,250,0,2,PMUL_S2
PMUL,PMULUML,L2600,UMTG_01,7,103.150454,5.330037,350,0,3,PMUL_S3
PMUL,PMULUML,L2600,UMTG_01,7,103.150454,5.330037,170,0,#N/A,#N/A
PMUL,PMULUML,L2600,UMTG_01,7,103.150454,5.330037,250,0,2,PMUL_S2
PMUL,PMULUML,L1800,UMTG_01,3,103.150454,5.330037,250,0,2,PMUL_S2
PMUL,PMULUML,L1800,UMTG_01,3,103.150454,5.330037,350,0,3,PMUL_S3
PMUL,PMULUML,L1800,UMTG_01,3,103.150454,5.330037,250,0,2,PMUL_S2
PMUL,PMULUML,L2100,UMTG_01,1,103.150454,5.330037,170,1,1,PMUL_S1
PMUL,PMULUML,L2100,UMTG_01,1,103.150454,5.330037,170,1,1,PMUL_S1
PMUL,PMULUML,L2100,UMTG_01,1,103.150454,5.330037,170,1,1,PMUL_S1
PMUL,PMULUML,L2100,UMTG_01,1,103.150454,5.330037,170,1,1,PMUL_S1
PMUL,PMULUML,L1800,UMTG_01,3,103.150454,5.330037,170,1,1,PMUL_S1
PMUL,PMULUML,L1800,UMTG_01,3,103.150454,5.330037,170,1,1,PMUL_S1
PMUL,PMULUML,L1800,UMTG_01,3,103.150454,5.330037,170,1,1,PMUL_S1
PMUL,PMULUML,L1800,UMTG_01,3,103.150454,5.330037,170,1,1,PMUL_S1
TPCP,TPCPDML,L900,UMKN_01,8,102.28081,6.161404,45,0,1,TPCP_S1
TPCP,TPCPDML,L900,UMKN_01,8,102.28081,6.161404,160,0,2,TPCP_S2
TPCP,TPCPDML,L900,UMKN_01,8,102.28081,6.161404,280,0,3,TPCP_S3
TPCP,TPCPDML,L2100,UMKN_01,1,102.28081,6.161404,160,0,2,TPCP_S2
TPCP,TPCPDML,L2100,UMKN_01,1,102.28081,6.161404,280,0,3,TPCP_S3
TPCP,TPCPDML,L2100,UMKN_01,1,102.28081,6.161404,280,0,3,TPCP_S3
TPCP,TPCPDML,L2600,UMKN_01,7,102.28081,6.161404,45,0,1,TPCP_S1
TPCP,TPCPDML,L2600,UMKN_01,7,102.28081,6.161404,160,0,2,TPCP_S2
TPCP,TPCPDML,L2600,UMKN_01,7,102.28081,6.161404,280,0,3,TPCP_S3
TPCP,TPCPDML,L1800,UMKN_01,3,102.28081,6.161404,160,0,2,TPCP_S2
TPCP,TPCPDML,L1800,UMKN_01,3,102.28081,6.161404,280,0,3,TPCP_S3
TPCP,TPCPDML,L1800,UMKN_01,3,102.28081,6.161404,280,0,3,TPCP_S3
TPCP,TPCPDML,L2100,UMKN_01,1,102.28081,6.161404,45,3,1,TPCP_S1
TPCP,TPCPDML,L2100,UMKN_01,1,102.28081,6.161404,45,3,1,TPCP_S1
TPCP,TPCPDML,L2100,UMKN_01,1,102.28081,6.161404,45,3,1,TPCP_S1
TPCP,TPCPDML,L2100,UMKN_01,1,102.28081,6.161404,45,3,1,TPCP_S1
TPCP,TPCPDML,L1800,UMKN_01,3,102.28081,6.161404,45,3,1,TPCP_S1
TPCP,TPCPDML,L1800,UMKN_01,3,102.28081,6.161404,45,3,1,TPCP_S1
TPCP,TPCPDML,L1800,UMKN_01,3,102.28081,6.161404,45,3,1,TPCP_S1
TPCP,TPCPDML,L1800,UMKN_01,3,102.28081,6.161404,45,3,1,TPCP_S1
PSKB,PSKBDML,L900,UMKN_01,8,102.32845,6.17134,90,0,1,PSKB_S1
PSKB,PSKBDML,L900,UMKN_01,8,102.32845,6.17134,185,0,2,PSKB_S2
PSKB,PSKBDML,L900,UMKN_01,8,102.32845,6.17134,285,0,3,PSKB_S3
PSKB,PSKBDML,L2600,UMKN_01,7,102.32845,6.17134,90,0,1,PSKB_S1
PSKB,PSKBDML,L2600,UMKN_01,7,102.32845,6.17134,185,0,2,PSKB_S2
PSKB,PSKBDML,L2600,UMKN_01,7,102.32845,6.17134,285,0,3,PSKB_S3
PSKB,PSKBDML,L2600,UMKN_01,7,102.32845,6.17134,90,0,1,PSKB_S1
PSKB,PSKBDML,L2100,UMKN_01,1,102.32845,6.17134,90,0,1,PSKB_S1
PSKB,PSKBDML,L2100,UMKN_01,1,102.32845,6.17134,185,0,2,PSKB_S2
PSKB,PSKBDML,L2100,UMKN_01,1,102.32845,6.17134,285,0,3,PSKB_S3
PSKB,PSKBDML,L2100,UMKN_01,1,102.32845,6.17134,90,0,1,PSKB_S1
PSKB,PSKBDML,L1800,UMKN_01,3,102.32845,6.17134,90,0,1,PSKB_S1
PSKB,PSKBDML,L1800,UMKN_01,3,102.32845,6.17134,185,0,2,PSKB_S2
PSKB,PSKBDML,L1800,UMKN_01,3,102.32845,6.17134,285,0,3,PSKB_S3
PSKB,PSKBDML,L1800,UMKN_01,3,102.32845,6.17134,90,0,1,PSKB_S1
PRMK,PRMKCML,L900,UMPH_12,8,103.33058,3.79077,30,0,1,PRMK_S1
PRMK,PRMKCML,L900,UMPH_12,8,103.33058,3.79077,120,0,2,PRMK_S2
PRMK,PRMKCML,L900,UMPH_12,8,103.33058,3.79077,170,0,3,PRMK_S3
PRMK,PRMKCML,L2100,UMPH_12,1,103.33058,3.79077,0,0,1,PRMK_S1
PRMK,PRMKCML,L2100,UMPH_12,1,103.33058,3.79077,90,0,2,PRMK_S2
PRMK,PRMKCML,L2100,UMPH_12,1,103.33058,3.79077,170,0,3,PRMK_S3
PRMK,PRMKCML,L2100,UMPH_12,1,103.33058,3.79077,60,0,1,PRMK_S1
PRMK,PRMKCML,L2100,UMPH_12,1,103.33058,3.79077,150,0,2,PRMK_S2
PRMK,PRMKCML,L2100,UMPH_12,1,103.33058,3.79077,230,0,3,PRMK_S3
PRMK,PRMKCML,L2600,UMPH_12,7,103.33058,3.79077,0,0,1,PRMK_S1
PRMK,PRMKCML,L2600,UMPH_12,7,103.33058,3.79077,90,0,2,PRMK_S2
PRMK,PRMKCML,L2600,UMPH_12,7,103.33058,3.79077,170,0,3,PRMK_S3
PRMK,PRMKCML,L2600,UMPH_12,7,103.33058,3.79077,60,0,1,PRMK_S1
PRMK,PRMKCML,L2600,UMPH_12,7,103.33058,3.79077,150,0,2,PRMK_S2
PRMK,PRMKCML,L2600,UMPH_12,7,103.33058,3.79077,230,0,3,PRMK_S3
PRMK,PRMKCML,L1800,UMPH_12,3,103.33058,3.79077,0,0,1,PRMK_S1
PRMK,PRMKCML,L1800,UMPH_12,3,103.33058,3.79077,90,0,2,PRMK_S2
PRMK,PRMKCML,L1800,UMPH_12,3,103.33058,3.79077,170,0,3,PRMK_S3
PRMK,PRMKCML,L1800,UMPH_12,3,103.33058,3.79077,60,0,1,PRMK_S1
PRMK,PRMKCML,L1800,UMPH_12,3,103.33058,3.79077,150,0,2,PRMK_S2
PRMK,PRMKCML,L1800,UMPH_12,3,103.33058,3.79077,230,0,3,PRMK_S3
MULG,MULGDML,L900,UMKN_03,8,102.23677,6.03486,25,0,1,MULG_S1
MULG,MULGDML,L900,UMKN_03,8,102.23677,6.03486,160,0,2,MULG_S2
MULG,MULGDML,L900,UMKN_03,8,102.23677,6.03486,275,0,3,MULG_S3
MULG,MULGDML,L2600,UMKN_03,7,102.23677,6.03486,25,0,1,MULG_S1
MULG,MULGDML,L2600,UMKN_03,7,102.23677,6.03486,160,0,2,MULG_S2
MULG,MULGDML,L2600,UMKN_03,7,102.23677,6.03486,275,0,3,MULG_S3
MULG,MULGDML,L2600,UMKN_03,7,102.23677,6.03486,275,0,3,MULG_S3
MULG,MULGDML,L2100,UMKN_03,1,102.23677,6.03486,25,0,1,MULG_S1
MULG,MULGDML,L2100,UMKN_03,1,102.23677,6.03486,160,0,2,MULG_S2
MULG,MULGDML,L2100,UMKN_03,1,102.23677,6.03486,275,0,3,MULG_S3
MULG,MULGDML,L2100,UMKN_03,1,102.23677,6.03486,275,0,3,MULG_S3
MULG,MULGDML,L1800,UMKN_03,3,102.23677,6.03486,25,0,1,MULG_S1
MULG,MULGDML,L1800,UMKN_03,3,102.23677,6.03486,160,0,2,MULG_S2
MULG,MULGDML,L1800,UMKN_03,3,102.23677,6.03486,275,0,3,MULG_S3
MULG,MULGDML,L1800,UMKN_03,3,102.23677,6.03486,275,0,3,MULG_S3
KJTG,KJTGDML,L900,UMKN_03,8,102.26414,6.0679,20,0,1,KJTG_S1
KJTG,KJTGDML,L900,UMKN_03,8,102.26414,6.0679,160,0,2,KJTG_S2
KJTG,KJTGDML,L900,UMKN_03,8,102.26414,6.0679,280,0,3,KJTG_S3
KJTG,KJTGDML,L2600,UMKN_03,7,102.26414,6.0679,20,0,1,KJTG_S1
KJTG,KJTGDML,L2600,UMKN_03,7,102.26414,6.0679,160,0,2,KJTG_S2
KJTG,KJTGDML,L2600,UMKN_03,7,102.26414,6.0679,280,0,3,KJTG_S3
KJTG,KJTGDML,L2600,UMKN_03,7,102.26414,6.0679,160,0,#N/A,#N/A
KJTG,KJTGDML,L2600,UMKN_03,7,102.26414,6.0679,280,0,#N/A,#N/A
KJTG,KJTGDML,L2100,UMKN_03,1,102.26414,6.0679,20,0,1,KJTG_S1
KJTG,KJTGDML,L2100,UMKN_03,1,102.26414,6.0679,160,0,2,KJTG_S2
KJTG,KJTGDML,L2100,UMKN_03,1,102.26414,6.0679,280,0,3,KJTG_S3
